,index,Adversaire,Date,Lieu,Genre,Infos,Victoire,Score vainqueur,Score perdant,Score mi-temps vainqueur,Score mi-temps perdant,Année,Compétition
1191,?refer=match&param=2279&GET_CAT=1,LETTONIE,2013-09-13,LJUBLJANA,Championnat d'Europe,13/09/2013 à LJUBLJANA  (Slovénie),True,102,91,52.0,35.0,2013,Championnat d'Europe 2013
1192,?refer=match&param=2280&GET_CAT=1,SERBIE,2013-09-15,LJUBLJANA,Championnat d'Europe,15/09/2013 à LJUBLJANA  (Slovénie),False,77,65,38.0,31.0,2013,Championnat d'Europe 2013
1193,?refer=match&param=2281&GET_CAT=1,SLOVENIE,2013-09-18,LJUBLJANA,Championnat d'Europe,18/09/2013 à LJUBLJANA  (Slovénie),True,72,62,26.0,24.0,2013,Championnat d'Europe 2013
1194,?refer=match&param=2282&GET_CAT=1,ESPAGNE,2013-09-20,LJUBLJANA,Championnat d'Europe,20/09/2013 à LJUBLJANA  (Slovénie),True,75,72,20.0,34.0,2013,Championnat d'Europe 2013
1195,?refer=match&param=2283&GET_CAT=1,LITUANIE,2013-09-22,LJUBLJANA,Championnat d'Europe,22/09/2013 à LJUBLJANA  (Slovénie),True,80,66,50.0,34.0,2013,Championnat d'Europe 2013
1196,?refer=match&param=2284&GET_CAT=1,BELGIQUE,2014-07-30,ROUEN,Amical,30/07/2014 à ROUEN  (France),True,79,57,36.0,33.0,2014,Amical
1197,?refer=match&param=2285&GET_CAT=1,CROATIE,2014-08-08,PAU,Amical,08/08/2014 à PAU  (France),True,81,71,44.0,33.0,2014,Amical
1198,?refer=match&param=2286&GET_CAT=1,GRECE,2014-08-09,PAU,Amical,09/08/2014 à PAU  (France),True,81,73,40.0,35.0,2014,Amical
1199,?refer=match&param=2287&GET_CAT=1,SERBIE,2014-08-10,PAU,Amical,10/08/2014 à PAU  (France),False,79,69,41.0,39.0,2014,Amical
1200,?refer=match&param=2288&GET_CAT=1,PHILIPPINES,2014-08-15,ANTIBES,Amical,15/08/2014 à ANTIBES  (France),True,75,68,35.0,39.0,2014,Amical
1201,?refer=match&param=2289&GET_CAT=1,UKRAINE,2014-08-16,ANTIBES,Amical,16/08/2014 à ANTIBES  (France),False,63,56,33.0,30.0,2014,Amical
1202,?refer=match&param=2290&GET_CAT=1,AUSTRALIE,2014-08-18,ANTIBES,Amical,18/08/2014 à ANTIBES  (France),False,76,74,34.0,36.0,2014,Amical
1203,?refer=match&param=2291&GET_CAT=1,FINLANDE,2014-08-23,STRASBOURG,Amical,23/08/2014 à STRASBOURG  (France),True,74,69,42.0,33.0,2014,Amical
1204,?refer=match&param=2292&GET_CAT=1,AUSTRALIE,2014-08-24,STRASBOURG,Amical,24/08/2014 à STRASBOURG  (France),True,73,50,36.0,28.0,2014,Amical
1205,?refer=match&param=2296&GET_CAT=1,BRESIL,2014-08-30,GRENADE,Championnat du Monde,30/08/2014 à GRENADE  (Espagne),False,65,63,28.0,26.0,2014,Championnat du Monde 2014
1206,?refer=match&param=2297&GET_CAT=1,SERBIE,2014-08-31,GRENADE,Championnat du Monde,31/08/2014 à GRENADE  (Espagne),True,74,73,42.0,34.0,2014,Championnat du Monde 2014
1207,?refer=match&param=2298&GET_CAT=1,EGYPTE,2014-09-01,GRENADE,Championnat du Monde,01/09/2014 à GRENADE  (Espagne),True,94,55,49.0,26.0,2014,Championnat du Monde 2014
1208,?refer=match&param=2300&GET_CAT=1,ESPAGNE,2014-09-03,GRENADE,Championnat du Monde,03/09/2014 à GRENADE  (Espagne),False,88,64,44.0,34.0,2014,Championnat du Monde 2014
1209,?refer=match&param=2301&GET_CAT=1,IRAN,2014-09-04,GRENADE,Championnat du Monde,04/09/2014 à GRENADE  (Espagne),True,81,76,37.0,33.0,2014,Championnat du Monde 2014
1210,?refer=match&param=2302&GET_CAT=1,CROATIE,2014-09-06,MADRID,Championnat du Monde,06/09/2014 à MADRID  (Espagne),True,69,64,23.0,22.0,2014,Championnat du Monde 2014
1211,?refer=match&param=2303&GET_CAT=1,ESPAGNE,2014-09-10,MADRID,Championnat du Monde,10/09/2014 à MADRID  (Espagne),True,65,52,35.0,28.0,2014,Championnat du Monde 2014
1212,?refer=match&param=2304&GET_CAT=1,SERBIE,2014-09-12,MADRID,Championnat du Monde,12/09/2014 à MADRID  (Espagne),False,90,85,46.0,32.0,2014,Championnat du Monde 2014
1213,?refer=match&param=2305&GET_CAT=1,LITUANIE,2014-09-13,MADRID,Championnat du Monde,13/09/2014 à MADRID  (Espagne),True,95,93,43.0,42.0,2014,Championnat du Monde 2014
1214,?refer=match&param=2339&GET_CAT=1,FINLANDE,2015-08-01,Tampere,Amical,01/08/2015 à Tampere  (Finlande),False,76,67,53.0,35.0,2015,Amical
1215,?refer=match&param=2340&GET_CAT=1,SERBIE,2015-08-07,NANCY,Amical,07/08/2015 à NANCY  (France),True,78,65,33.0,27.0,2015,Amical
1216,?refer=match&param=2341&GET_CAT=1,RUSSIE,2015-08-09,VILLEURBANNE,Amical,09/08/2015 à VILLEURBANNE  (France),True,93,55,50.0,30.0,2015,Amical
1217,?refer=match&param=2342&GET_CAT=1,SERBIE,2015-08-12,BELGRADE,Amical,12/08/2015 à BELGRADE  (Serbie),False,73,63,41.0,33.0,2015,Amical
1218,?refer=match&param=2343&GET_CAT=1,UKRAINE,2015-08-14,NANTES,Amical,14/08/2015 à NANTES  (France),True,90,57,49.0,23.0,2015,Amical
1219,?refer=match&param=2344&GET_CAT=1,UKRAINE,2015-08-16,MOUILLERON-LE-CAPTIF,Amical,16/08/2015 à MOUILLERON-LE-CAPTIF  (France),True,95,63,52.0,35.0,2015,Amical
1220,?refer=match&param=2345&GET_CAT=1,GEORGIE,2015-08-21,ROUEN,Amical,21/08/2015 à ROUEN  (France),True,95,53,41.0,32.0,2015,Amical
1221,?refer=match&param=2346&GET_CAT=1,BELGIQUE,2015-08-22,SAINT QUENTIN,Amical,22/08/2015 à SAINT QUENTIN  (France),True,74,72,32.0,41.0,2015,Amical
1222,?refer=match&param=2347&GET_CAT=1,ALLEMAGNE,2015-08-28,STRASBOURG,Amical,28/08/2015 à STRASBOURG  (France),True,76,52,50.0,19.0,2015,Amical
1223,?refer=match&param=2348&GET_CAT=1,ALLEMAGNE,2015-08-30,COLOGNE,Amical,30/08/2015 à COLOGNE  (Allemagne),True,68,63,22.0,22.0,2015,Amical
1224,?refer=match&param=2349&GET_CAT=1,FINLANDE,2015-09-05,MONTPELLIER,Championnat d'Europe,05/09/2015 à MONTPELLIER  (France),True,97,87,45.0,3781.0,2015,Championnat d'Europe 2015
1225,?refer=match&param=2350&GET_CAT=1,BOSNIE-HERZEGOVINE,2015-09-06,MONTPELLIER,Championnat d'Europe,06/09/2015 à MONTPELLIER  (France),True,81,54,37.0,26.0,2015,Championnat d'Europe 2015
1226,?refer=match&param=2351&GET_CAT=1,POLOGNE,2015-09-07,MONTPELLIER,Championnat d'Europe,07/09/2015 à MONTPELLIER  (France),True,69,66,30.0,26.0,2015,Championnat d'Europe 2015
1227,?refer=match&param=2352&GET_CAT=1,RUSSIE,2015-09-10,MONTPELLIER,Championnat d'Europe,10/09/2015 à MONTPELLIER  (France),True,74,67,34.0,36.0,2015,Championnat d'Europe 2015
1228,?refer=match&param=2353&GET_CAT=1,ISRAEL,2015-09-11,MONTPELLIER,Championnat d'Europe,11/09/2015 à MONTPELLIER  (France),True,86,61,38.0,27.0,2015,Championnat d'Europe 2015
1229,?refer=match&param=2354&GET_CAT=1,TURQUIE,2015-09-12,LILLE,Championnat d'Europe,12/09/2015 à LILLE  (France),True,76,53,36.0,26.0,2015,Championnat d'Europe 2015
1230,?refer=match&param=2356&GET_CAT=1,LETTONIE,2015-09-15,LILLE,Championnat d'Europe,15/09/2015 à LILLE  (France),True,84,70,40.0,38.0,2015,Championnat d'Europe 2015
1231,?refer=match&param=2357&GET_CAT=1,ESPAGNE,2015-09-17,LILLE,Championnat d'Europe,17/09/2015 à LILLE  (France),False,80,75,32.0,3366.0,2015,Championnat d'Europe 2015
1232,?refer=match&param=2358&GET_CAT=1,SERBIE,2015-09-20,LILLE,Championnat d'Europe,20/09/2015 à LILLE  (France),True,81,68,37.0,32.0,2015,Championnat d'Europe 2015
1233,?refer=match&param=2371&GET_CAT=1,LETTONIE,2016-06-16,PAU,Amical,16/06/2016 à PAU  (France),True,89,72,46.0,35.0,2016,Amical
1234,?refer=match&param=2372&GET_CAT=1,SERBIE,2016-06-21,PARIS,Amical,21/06/2016 à PARIS  (France),False,79,77,34.0,40.0,2016,Amical
1235,?refer=match&param=2373&GET_CAT=1,SERBIE,2016-06-25,BELGRADE,Amical,25/06/2016 à BELGRADE  (Serbie),False,94,88,34.0,3681.0,2016,Amical
1236,?refer=match&param=2374&GET_CAT=1,JAPON,2016-06-28,ROUEN,Amical,28/06/2016 à ROUEN  (France),True,91,74,54.0,31.0,2016,Amical
1237,?refer=match&param=2377&GET_CAT=1,PHILIPPINES,2016-07-05,MANILLE,Qualifications Jeux Olympiques,05/07/2016 à MANILLE  (Philippines),True,93,84,45.0,43.0,2016,Qualifications Jeux Olympiques
1238,?refer=match&param=2378&GET_CAT=1,NOUVELLE ZELANDE,2016-07-07,MANILLE,Qualifications Jeux Olympiques,07/07/2016 à MANILLE  (Philippines),True,66,59,26.0,31.0,2016,Qualifications Jeux Olympiques
1239,?refer=match&param=2379&GET_CAT=1,TURQUIE,2016-07-09,MANILLE,Qualifications Jeux Olympiques,09/07/2016 à MANILLE  (Philippines),True,75,63,37.0,30.0,2016,Qualifications Jeux Olympiques
1240,?refer=match&param=2380&GET_CAT=1,CANADA,2016-07-10,MANILLE,Qualifications Jeux Olympiques,10/07/2016 à MANILLE  (Philippines),True,83,74,39.0,36.0,2016,Qualifications Jeux Olympiques
1241,?refer=match&param=2384&GET_CAT=1,SERBIE,2016-07-29,Cordoba,Amical,29/07/2016 à Cordoba  (Argentine),False,105,88,50.0,44.0,2016,Amical
1242,?refer=match&param=2385&GET_CAT=1,CROATIE,2016-07-30,Cordoba,Amical,30/07/2016 à Cordoba  (Argentine),False,76,70,38.0,27.0,2016,Amical
1243,?refer=match&param=2391&GET_CAT=1,ARGENTINE,2016-08-01,Cordoba,Amical,01/08/2016 à Cordoba  (Argentine),False,86,79,46.0,39.0,2016,Amical
1244,?refer=match&param=2392&GET_CAT=1,AUSTRALIE,2016-08-06,Rio,Jeux Olympiques,06/08/2016 à Rio  (Brésil),False,87,66,36.0,33.0,2016,Jeux Olympiques 2016
1245,?refer=match&param=2393&GET_CAT=1,CHINE,2016-08-08,Rio,Jeux Olympiques,08/08/2016 à Rio  (Brésil),True,88,60,42.0,23.0,2016,Jeux Olympiques 2016
1246,?refer=match&param=2394&GET_CAT=1,SERBIE,2016-08-10,Rio,Jeux Olympiques,10/08/2016 à Rio  (Brésil),True,76,75,40.0,36.0,2016,Jeux Olympiques 2016
1247,?refer=match&param=2396&GET_CAT=1,VENEZUELA,2016-08-12,Rio,Jeux Olympiques,12/08/2016 à Rio  (Brésil),True,96,56,42.0,30.0,2016,Jeux Olympiques 2016
1248,?refer=match&param=2397&GET_CAT=1,ETATS-UNIS,2016-08-14,Rio,Jeux Olympiques,14/08/2016 à Rio  (Brésil),False,100,97,46.0,55.0,2016,Jeux Olympiques 2016
1249,?refer=match&param=2400&GET_CAT=1,ESPAGNE,2016-08-17,Rio,Jeux Olympiques,17/08/2016 à Rio  (Brésil),False,92,67,43.0,30.0,2016,Jeux Olympiques 2016
1250,?refer=match&param=2420&GET_CAT=1,TUNISIE,2017-08-05,PAU,Amical,05/08/2017 à PAU  (France),True,67,53,33.0,29.0,2017,Amical
1251,?refer=match&param=2421&GET_CAT=1,CROATIE,2017-08-08,ORLEANS,Amical,08/08/2017 à ORLEANS  (France),False,92,87,42.0,44.0,2017,Amical
1252,?refer=match&param=2422&GET_CAT=1,LITUANIE,2017-08-10,ORLEANS,Amical,10/08/2017 à ORLEANS  (France),True,98,77,42.0,35.0,2017,Amical
1253,?refer=match&param=2423&GET_CAT=1,LITUANIE,2017-08-15,KAUNAS,Amical,15/08/2017 à KAUNAS  (Lituanie),False,96,71,39.0,42.0,2017,Amical
1254,?refer=match&param=2424&GET_CAT=1,BELGIQUE,2017-08-18,TOULOUSE,Amical,18/08/2017 à TOULOUSE  (France),True,85,60,35.0,30.0,2017,Amical
1255,?refer=match&param=2425&GET_CAT=1,MONTENEGRO,2017-08-19,TOULOUSE,Amical,19/08/2017 à TOULOUSE  (France),True,100,70,61.0,35.0,2017,Amical
1256,?refer=match&param=2426&GET_CAT=1,ITALIE,2017-08-20,TOULOUSE,Amical,20/08/2017 à TOULOUSE  (France),True,88,63,47.0,41.0,2017,Amical
1257,?refer=match&param=2427&GET_CAT=1,ALLEMAGNE,2017-08-27,BERLIN,Amical,27/08/2017 à BERLIN  (Allemagne),True,85,79,53.0,40.0,2017,Amical
1258,?refer=match&param=2428&GET_CAT=1,FINLANDE,2017-08-31,HELSINKI,Championnat d'Europe,31/08/2017 à HELSINKI  (Finlande),False,84,86,32.0,3372.0,2017,Championnat d'Europe 2017
1259,?refer=match&param=2429&GET_CAT=1,GRECE,2017-09-02,HELSINKI,Championnat d'Europe,02/09/2017 à HELSINKI  (Finlande),True,95,87,55.0,36.0,2017,Championnat d'Europe 2017
1260,?refer=match&param=2430&GET_CAT=1,ISLANDE,2017-09-03,HELSINKI,Championnat d'Europe,03/09/2017 à HELSINKI  (Finlande),True,115,79,33.0,29.0,2017,Championnat d'Europe 2017
1261,?refer=match&param=2432&GET_CAT=1,POLOGNE,2017-09-05,HELSINKI,Championnat d'Europe,05/09/2017 à HELSINKI  (Finlande),True,78,75,26.0,34.0,2017,Championnat d'Europe 2017
1262,?refer=match&param=2434&GET_CAT=1,SLOVENIE,2017-09-06,HELSINKI,Championnat d'Europe,06/09/2017 à HELSINKI  (Finlande),False,95,78,52.0,35.0,2017,Championnat d'Europe 2017
1263,?refer=match&param=2435&GET_CAT=1,ALLEMAGNE,2017-09-09,ISTANBUL,Championnat d'Europe,09/09/2017 à ISTANBUL  (Turquie),False,84,81,34.0,40.0,2017,Championnat d'Europe 2017
1264,?refer=match&param=2438&GET_CAT=1,BELGIQUE,2017-11-24,ANVERS,Qualifications Championnat du Monde,24/11/2017 à ANVERS  (Belgique),True,70,59,25.0,38.0,2017,Qualifications Championnat du Monde
1265,?refer=match&param=2439&GET_CAT=1,BOSNIE-HERZEGOVINE,2017-11-27,ROUEN,Qualifications Championnat du Monde,27/11/2017 à ROUEN  (France),True,84,65,39.0,34.0,2017,Qualifications Championnat du Monde
1266,?refer=match&param=2442&GET_CAT=1,RUSSIE,2018-02-23,Strasbourg,Qualifications Championnat du Monde,23/02/2018 à Strasbourg  (France),True,75,74,28.0,29.0,2018,Qualifications Championnat du Monde
1267,?refer=match&param=2443&GET_CAT=1,BELGIQUE,2018-02-25,NANCY,Qualifications Championnat du Monde,25/02/2018 à NANCY  (France),True,64,49,30.0,32.0,2018,Qualifications Championnat du Monde
1268,?refer=match&param=2444&GET_CAT=1,BOSNIE-HERZEGOVINE,2018-06-29,Tuzla,Qualifications Championnat du Monde,29/06/2018 à Tuzla  (Bosnie-Herzegovine),True,102,52,44.0,22.0,2018,Qualifications Championnat du Monde
1269,?refer=match&param=2445&GET_CAT=1,RUSSIE,2018-07-02,Krasnodar,Qualifications Championnat du Monde,02/07/2018 à Krasnodar  (Russie),True,84,78,44.0,42.0,2018,Qualifications Championnat du Monde
1270,?refer=match&param=2451&GET_CAT=1,MONTENEGRO,2018-09-07,PARIS,Amical,07/09/2018 à PARIS  (France),True,83,66,51.0,31.0,2018,Amical
1271,?refer=match&param=2453&GET_CAT=1,GRECE,2018-09-09,PARIS,Amical,09/09/2018 à PARIS  (France),True,84,68,38.0,31.0,2018,Amical
1272,?refer=match&param=2454&GET_CAT=1,BULGARIE,2018-09-13,BOTEVGRAD,Qualifications Championnat du Monde,13/09/2018 à BOTEVGRAD  (Bulgarie),False,74,68,45.0,44.0,2018,Qualifications Championnat du Monde
1273,?refer=match&param=2457&GET_CAT=1,FINLANDE,2018-09-16,MONTPELLIER,Qualifications Championnat du Monde,16/09/2018 à MONTPELLIER  (France),True,83,67,50.0,24.0,2018,Qualifications Championnat du Monde
1274,?refer=match&param=2468&GET_CAT=1,REPUBLIQUE TCHEQUE,2018-11-30,Pardubice,Qualifications Championnat du Monde,30/11/2018 à Pardubice  (République Tchèque),True,79,65,39.0,37.0,2018,Qualifications Championnat du Monde
1275,?refer=match&param=2469&GET_CAT=1,BULGARIE,2018-12-03,Limoges,Qualifications Championnat du Monde,03/12/2018 à Limoges  (France),True,77,53,39.0,29.0,2018,Qualifications Championnat du Monde
1276,?refer=match&param=2470&GET_CAT=1,FINLANDE,2019-02-21,ESPOO,Qualifications Championnat du Monde,21/02/2019 à ESPOO  (Finlande),False,76,69,31.0,33.0,2019,Qualifications Championnat du Monde
1277,?refer=match&param=2471&GET_CAT=1,REPUBLIQUE TCHEQUE,2019-02-24,NANTES,Qualifications Championnat du Monde,24/02/2019 à NANTES  (France),True,82,66,37.0,32.0,2019,Qualifications Championnat du Monde
1278,?refer=match&param=2491&GET_CAT=1,TURQUIE,2019-08-05,PAU,Amical,05/08/2019 à PAU  (France),False,69,74,33.0,34.0,2019,Amical
1279,?refer=match&param=2492&GET_CAT=1,TUNISIE,2019-08-07,TOULOUSE,Amical,07/08/2019 à TOULOUSE  (France),True,94,56,52.0,29.0,2019,Amical
1280,?refer=match&param=2493&GET_CAT=1,MONTENEGRO,2019-08-15,VILLEURBANNE,Amical,15/08/2019 à VILLEURBANNE  (France),True,80,72,36.0,43.0,2019,Amical
1281,?refer=match&param=2494&GET_CAT=1,BRESIL,2019-08-16,VILLEURBANNE,Amical,16/08/2019 à VILLEURBANNE  (France),True,86,72,38.0,43.0,2019,Amical
1282,?refer=match&param=2495&GET_CAT=1,ARGENTINE,2019-08-17,VILLEURBANNE,Amical,17/08/2019 à VILLEURBANNE  (France),True,77,58,48.0,34.0,2019,Amical
1283,?refer=match&param=2496&GET_CAT=1,NOUVELLE ZELANDE,2019-08-24,SHENYANG,Amical,24/08/2019 à SHENYANG  (Chine),True,95,81,42.0,43.0,2019,Amical
1284,?refer=match&param=2497&GET_CAT=1,ITALIE,2019-08-25,SHENYANG,Amical,25/08/2019 à SHENYANG  (Chine),True,82,80,39.0,38.0,2019,Amical
1285,?refer=match&param=2498&GET_CAT=1,SERBIE,2019-08-27,SHENYANG,Amical,27/08/2019 à SHENYANG  (Chine),False,61,56,23.0,32.0,2019,Amical
1286,?refer=match&param=2499&GET_CAT=1,ALLEMAGNE,2019-09-01,SHENZHEN,Championnat du Monde,01/09/2019 à SHENZHEN  (Chine),True,78,74,36.0,20.0,2019,Championnat du Monde 2019
1287,?refer=match&param=2500&GET_CAT=1,JORDANIE,2019-09-03,Shenzen,Championnat du Monde,03/09/2019 à Shenzen  (Chine),True,103,64,50.0,33.0,2019,Championnat du Monde 2019
1288,?refer=match&param=2501&GET_CAT=1,REPUBLIQUE DOMINICAINE,2019-09-05,Shenzen,Championnat du Monde,05/09/2019 à Shenzen  (Chine),True,90,56,41.0,15.0,2019,Championnat du Monde 2019
1289,?refer=match&param=2502&GET_CAT=1,LITUANIE,2019-09-07,Nankin,Championnat du Monde,07/09/2019 à Nankin  (Chine),True,78,75,50.0,40.0,2019,Championnat du Monde 2019
1290,?refer=match&param=2503&GET_CAT=1,AUSTRALIE,2019-09-09,Nankin,Championnat du Monde,09/09/2019 à Nankin  (Chine),False,98,100,46.0,46.0,2019,Championnat du Monde 2019
1291,?refer=match&param=2504&GET_CAT=1,ETATS-UNIS,2019-09-11,DONGGUAN,Championnat du Monde,11/09/2019 à DONGGUAN  (Chine),True,89,79,45.0,39.0,2019,Championnat du Monde 2019
1292,?refer=match&param=2505&GET_CAT=1,ARGENTINE,2019-09-13,Pekin,Championnat du Monde,13/09/2019 à Pekin  (Chine),False,80,66,39.0,32.0,2019,Championnat du Monde 2019
1293,?refer=match&param=2506&GET_CAT=1,AUSTRALIE,2019-09-15,PÃ‰KIN,Championnat du Monde,15/09/2019 à PÃ‰KIN  (Chine),True,67,59,21.0,30.0,2019,Championnat du Monde 2019
1294,?refer=match&param=2512&GET_CAT=1,ALLEMAGNE,2020-02-21,VECHTA,Qualifications Championnat d'Europe,21/02/2020 à VECHTA  (Allemagne),False,83,69,41.0,34.0,2020,Qualifications Championnat d'Europe
1295,?refer=match&param=2513&GET_CAT=1,MONTENEGRO,2020-02-24,MOUILLERON-LE-CAPTIF,Qualifications Championnat d'Europe,24/02/2020 à MOUILLERON-LE-CAPTIF  (France),True,85,66,40.0,38.0,2020,Qualifications Championnat d'Europe
1296,?refer=match&param=2514&GET_CAT=1,GRANDE-BRETAGNE,2020-11-27,PAU,Qualifications Championnat d'Europe,27/11/2020 à PAU  (France),True,79,56,46.0,20.0,2020,Qualifications Championnat d'Europe
1297,?refer=match&param=2515&GET_CAT=1,ALLEMAGNE,2020-11-29,PAU,Qualifications Championnat d'Europe,29/11/2020 à PAU  (France),True,86,74,42.0,41.0,2020,Qualifications Championnat d'Europe
1298,?refer=match&param=2516&GET_CAT=1,MONTENEGRO,2021-02-20,PODGORICA,Qualifications Championnat d'Europe,20/02/2021 à PODGORICA  (MontÃ©nÃ©gro),True,73,71,31.0,37.0,2021,Qualifications Championnat d'Europe
1299,?refer=match&param=2517&GET_CAT=1,GRANDE-BRETAGNE,2021-02-22,PODGORICA,Qualifications Championnat d'Europe,22/02/2021 à PODGORICA  (MontÃ©nÃ©gro),False,94,73,52.0,35.0,2021,Qualifications Championnat d'Europe
1300,?refer=match&param=2530&GET_CAT=1,ESPAGNE,2021-07-08,Malaga,Amical,08/07/2021 à Malaga  (Espagne),False,86,77,44.0,38.0,2021,Amical
1301,?refer=match&param=2533&GET_CAT=1,ESPAGNE,2021-07-10,Paris,Amical,10/07/2021 à Paris  (France),False,87,79,46.0,35.0,2021,Amical
1302,?refer=match&param=2534&GET_CAT=1,JAPON,2021-07-18,Tokyo,Amical,18/07/2021 à Tokyo  (Japon),False,81,75,46.0,30.0,2021,Amical
1303,?refer=match&param=2535&GET_CAT=1,ETATS-UNIS,2021-07-25,Tokyo,Jeux Olympiques,25/07/2021 à Tokyo  (Japon),True,83,76,37.0,45.0,2021,Jeux Olympiques 2021
1304,?refer=match&param=2539&GET_CAT=1,REPUBLIQUE TCHEQUE,2021-07-28,Tokyo,Jeux Olympiques,28/07/2021 à Tokyo  (Japon),True,97,77,50.0,41.0,2021,Jeux Olympiques 2021
1305,?refer=match&param=2542&GET_CAT=1,IRAN,2021-07-31,Tokyo,Jeux Olympiques,31/07/2021 à Tokyo  (Japon),True,79,57,46.0,27.0,2021,Jeux Olympiques 2021
1306,?refer=match&param=2543&GET_CAT=1,ITALIE,2021-08-03,Tokyo,Jeux Olympiques,03/08/2021 à Tokyo  (France),True,84,75,43.0,42.0,2021,Jeux Olympiques 2021
1307,?refer=match&param=2545&GET_CAT=1,SLOVENIE,2021-08-05,Tokyo,Jeux Olympiques,05/08/2021 à Tokyo  (Japon),True,90,89,42.0,44.0,2021,Jeux Olympiques 2021
1308,?refer=match&param=2547&GET_CAT=1,ETATS-UNIS,2021-08-07,Tokyo,Jeux Olympiques,07/08/2021 à Tokyo  (Japon),False,87,82,44.0,39.0,2021,Jeux Olympiques 2021
1309,?refer=match&param=2551&GET_CAT=1,MONTENEGRO,2021-11-26,PAU,Qualifications Championnat du Monde,26/11/2021 à PAU  (France),True,73,67,38.0,38.0,2021,Qualifications Championnat du Monde
1310,?refer=match&param=2552&GET_CAT=1,HONGRIE,2021-11-29,KAPOSVAR,Qualifications Championnat du Monde,29/11/2021 à KAPOSVAR  (Hongrie),True,78,54,63.0,38.0,2021,Qualifications Championnat du Monde
1311,?refer=match&param=2556&GET_CAT=1,PORTUGAL,2022-02-24,DIJON,Qualifications Championnat du Monde,24/02/2022 à DIJON  (France),True,94,56,37.0,33.0,2022,Qualifications Championnat du Monde
1312,?refer=match&param=2557&GET_CAT=1,PORTUGAL,2022-02-27,Matosinhos,Qualifications Championnat du Monde,27/02/2022 à Matosinhos  (Portugal),True,69,56,34.0,35.0,2022,Qualifications Championnat du Monde
1313,?refer=match&param=2558&GET_CAT=1,MONTENEGRO,2022-07-01,PODGORICA,Qualifications Championnat du Monde,01/07/2022 à PODGORICA  (MontÃ©nÃ©gro),False,70,69,,,2022,Qualifications Championnat du Monde
1314,?refer=match&param=2559&GET_CAT=1,HONGRIE,2022-07-04,MOUILLERON-LE-CAPTIF,Qualifications Championnat du Monde,04/07/2022 à MOUILLERON-LE-CAPTIF  (France),True,81,40,39.0,25.0,2022,Qualifications Championnat du Monde
1315,?refer=match&param=5530&GET_CAT=1,PAYS-BAS,2022-08-07,ROUEN,Amical,07/08/2022 à ROUEN  (France),True,89,65,45.0,39.0,2022,Amical
1316,?refer=match&param=5531&GET_CAT=1,ITALIE,2022-08-12,BOLOGNE,Amical,12/08/2022 à BOLOGNE  (Italie),True,78,77,36.0,36.0,2022,Amical
1317,?refer=match&param=5532&GET_CAT=1,ITALIE,2022-08-16,MONTPELLIER,Amical,16/08/2022 à MONTPELLIER  (France),True,100,68,51.0,40.0,2022,Amical
1318,?refer=match&param=5533&GET_CAT=1,BELGIQUE,2022-08-18,MONTPELLIER,Amical,18/08/2022 à MONTPELLIER  (France),True,90,71,44.0,35.0,2022,Amical
1319,?refer=match&param=5534&GET_CAT=1,REPUBLIQUE TCHEQUE,2022-08-24,PARIS,Qualifications Championnat du Monde,24/08/2022 à PARIS  (France),True,95,60,38.0,42.0,2022,Qualifications Championnat du Monde
1320,?refer=match&param=5535&GET_CAT=1,BOSNIE-HERZEGOVINE,2022-08-27,SARAJEVO,Qualifications Championnat du Monde,27/08/2022 à SARAJEVO  (Bosnie-Herzégovine),False,96,90,38.0,46.0,2022,Qualifications Championnat du Monde
1321,?refer=match&param=5538&GET_CAT=1,ALLEMAGNE,2022-09-01,COLOGNE,Championnat d'Europe,01/09/2022 à COLOGNE  (Allemagne),False,76,63,38.0,31.0,2022,Championnat d'Europe 2022
1322,?refer=match&param=5539&GET_CAT=1,LITUANIE,2022-09-03,COLOGNE,Championnat d'Europe,03/09/2022 à COLOGNE  (Allemagne),True,77,73,40.0,41.0,2022,Championnat d'Europe 2022
1323,?refer=match&param=5540&GET_CAT=1,HONGRIE,2022-09-04,COLOGNE,Championnat d'Europe,04/09/2022 à COLOGNE  (Allemagne),True,78,74,42.0,39.0,2022,Championnat d'Europe 2022
